date,mkt_rf,smb,hml,wml,rf
2000-01-01,0.056832470994832,-0.0117993646261938,-0.189660807542577,0.0770867652771665,0.0075971046091825
2000-02-01,0.118716209023787,0.05313824094496861,-0.0644756908781499,0.266749366100639,0.006610167478768861
2000-03-01,-0.125595220243144,-0.0603278371450272,0.043802031331277906,-0.10882651184844,0.0074314419655387995
2000-04-01,-0.22773564578935598,-0.054742891043377796,-0.0161606434463699,-0.211189118500093,0.00622522401240078
2000-05-01,-0.0950892243867056,-0.0932531840735609,0.164335158699519,-0.197818799650879,0.00706608112163254
2000-06-01,0.0932418956098455,0.0304630255430973,-0.0686144704248786,0.0859822089380102,0.00701712695471857
2000-07-01,-0.115114712314294,-0.0399108765320296,0.0369054309973464,-0.106674093314884,0.00718583412794405
2000-08-01,0.0658440687014306,0.0397029196526966,-0.00133119598924514,0.0258194240338616,0.00786492633333435
2000-09-01,-0.109120270585202,-0.019753915552012,0.0567637681751505,-0.027303403115733097,0.00782658268724212
2000-10-01,-0.08799324051995869,-0.0265429425698742,0.0843275182704641,-0.061043137908769696,0.0082248989387661
2000-11-01,0.0703759213371928,-0.049016543906160503,0.14164962315652802,-0.0921455343098816,0.00721809062329726
2000-12-01,-0.0234796797082867,-0.0190851321749503,0.0507500662069156,0.00732486014046141,0.00682827628448868
2001-01-01,0.0656106778380408,-0.0990875062085639,0.054835144405665594,0.0662765357180428,0.007677069441562881
2001-02-01,-0.0423188183372129,-0.0240274076668676,0.123329348935981,0.16368006419807699,0.00635056499708764
2001-03-01,-0.217204470080189,-0.0702008638729276,-0.0366537622509889,0.35819305189559003,0.006510552939791751
2001-04-01,-0.0184892760244014,-0.0650762101065789,0.035136900794964,-0.032615238770224105,0.00679253319040241
2001-05-01,0.0606790812529552,0.044708133502287,0.00699810093144304,-0.0791717924997417,0.00628400277940333
2001-06-01,-0.08211593320913779,-0.0349157130909374,-0.0799240974100704,0.048346126531021404,0.00561239980819472
2001-07-01,-0.0458457933585386,-0.0377132932427068,-0.008035846825859559,0.167162541606966,0.00600632467669904
2001-08-01,-0.0138691931878357,0.0501973098607005,-0.0246516309202869,-0.0553259770926776,0.005707019845217601
2001-09-01,-0.142230121596192,0.00489292359368521,-0.00378803182646814,0.211936542272748,0.00518231745161923
2001-10-01,0.050626334889475995,0.028462948615297,0.00236737239854268,-0.133251001241864,0.00604662027749048
2001-11-01,0.12422801242814399,0.0843322146870851,-0.00340619437397038,-0.276148308910385,0.00516816446361568
2001-12-01,-0.0038047191753750598,0.0111589388149607,-0.0523812054403201,-0.0371471067466838,0.00575994692261017
2002-01-01,0.0181413280900133,-0.0149173572355203,-0.0572567745637198,0.0566966530429365,0.005614195707109641
2002-02-01,0.0881241499196344,-0.13833203135575,0.0516675554815933,0.09427683775716879,0.00473013520637466
2002-03-01,0.0234500264852184,0.0161073695931786,-0.0596326719160176,0.0786473232708715,0.0045506883537571605
2002-04-01,0.0185110059782372,0.045647006666524194,0.023866452815251,0.043333307213584,0.00522612769150066
2002-05-01,-0.0472521916435539,-0.0114057370570712,0.246427799124932,-0.0426558882310887,0.00541876228674898
2002-06-01,0.0440845226317066,0.124870018218292,0.245235662293843,-0.0367254213878664,0.00477820837103993
2002-07-01,-0.0913177920607372,-0.0788122124694136,-0.0792808349233367,0.0106966666410773,0.00515977695887004
2002-08-01,0.0497911780754792,-0.0270124367704248,-0.0485287308862746,-0.0230618523633154,0.00464390641066248
2002-09-01,-0.0675232508340865,0.0179897726456362,-0.010405925801452401,-0.0355913986676067,0.0047433853532841104
2002-10-01,-0.00914993880265103,-0.051851757487270805,0.010773072765977401,0.08573050934014549,0.00475089097058379
2002-11-01,0.06443986903587269,0.00922258288542754,0.0412210007091807,-0.0906056949265906,0.00423817019159656
2002-12-01,0.0387761515325846,-0.011820570366268499,-0.0164248776881724,0.0359840459505885,0.00456202437948372
2003-01-01,-0.036718918144364,-0.0473657893976789,0.017248676942555097,0.0871873251117876,0.00451519251708477
2003-02-01,0.0154247420002795,-0.0260215990120622,-0.013428679566294599,0.0357558448589219,0.00424801272027553
2003-03-01,-0.0876924743529147,-0.0472167094048078,-0.0517732019491943,0.0531596909822383,0.0047925887101520894
2003-04-01,-0.00883798853531048,0.0305323173526095,0.0257762164638295,-0.026177722316945,0.004218421967410181
2003-05-01,0.152495226251903,0.0429872074668618,0.0942719234488136,0.07224263447799921,0.0036450334765294502
2003-06-01,0.121850793099908,0.0289511256140185,0.0600024808230137,-0.06489100832306831,0.00408283447864077
2003-07-01,0.0479705900674792,0.0505245928742264,0.0319385045210088,0.0124060937013255,0.00407101201624926
2003-08-01,0.183573168510905,-0.08060779717444641,0.0385801972815021,0.0708488023900458,0.00380055162544712
2003-09-01,0.0334026044837039,-0.024009521829506,-0.165298471928844,0.0096279597166169,0.00397250987680842
2003-10-01,0.0555382287205846,-0.039536500944014404,-0.0316229816648469,0.04826316607994421,0.0037807572372965397
2003-11-01,0.0696934061187753,0.0852094546379432,0.138800870880535,-0.057642592619828494,0.00339181041663705
2003-12-01,0.189407786306052,0.043804664920455504,0.101043042602612,-0.0298302464010602,0.00372728704109915
2004-01-01,-0.062089952900192806,-0.093259619055576,-0.050096517288057994,0.0350469683616719,0.00342019732336896
2004-02-01,-0.0141557690990896,-0.0233617647544863,-0.0735988699283171,0.044975997224779,0.0032768113523711203
2004-03-01,-0.00920176911544124,-0.0382728278989154,0.000336425842287991,0.079973565532238,0.00378866615739093
2004-04-01,0.0302034580243631,0.07459379789851871,0.054899437199213794,0.035713652296394297,0.00352243657269824
2004-05-01,-0.177292291924541,0.0533225151894083,-0.0367363633244678,-0.118961372467585,0.00366029958026681
2004-06-01,0.0150968101258875,-0.0117985047687944,-0.00101092139617864,0.0266019432257159,0.0035783434456322398
2004-07-01,0.089597131471473,0.00432962211443511,0.058627545599428295,0.052844434928631195,0.00360524078595925
2004-08-01,0.0236861376698545,0.11747231435107,0.0290000367219654,0.00508310012670288,0.0040498291596886594
2004-09-01,0.07715276979793441,0.00981110521463413,0.0933751174904958,-0.0222654802775005,0.0037977090391365697
2004-10-01,0.017823235575084,0.024252077742215498,0.0210249805383813,0.062230565355066506,0.00396622341912356
2004-11-01,0.0828715658389101,0.0426630580620666,0.140621502756984,-0.00760354863749269,0.004681779068532069
2004-12-01,0.0811110132788473,0.0352583302717817,0.0333907705976322,0.0316863629359114,0.00439720458550541
2005-01-01,-0.0175006896268892,0.0185403470922079,-0.04173800952693749,0.034220856009642205,0.00441657259532202
2005-02-01,0.0344276475097258,0.0380912751622051,0.030358814200624803,0.05938405936909889,0.00393823528846227
2005-03-01,-0.0372775880302803,0.053682999266005095,-0.0113050978529444,0.045671010180549095,0.00434989303322042
2005-04-01,-0.034467009103922,0.0527802307037026,0.0241110388416201,-0.0687100459924134,0.00404854544007494
2005-05-01,0.08412668009106779,0.0313019138861772,0.121251588170574,-0.0365644956253137,0.0044312294575363795
2005-06-01,0.0347254265610788,0.00753175847612786,0.024998603464352998,0.0127696330722433,0.00422555158646287
2005-07-01,0.0599039769222018,0.019545864814671098,0.0158612168304835,0.0669938076743506,0.00421299263547725
2005-08-01,0.072366348944237,0.115126839802709,0.07581354688685239,0.0167730102272707,0.00466639135680746
2005-09-01,0.0510577682321796,-0.0912169136513868,-0.060788663832071294,0.00024276639814968501,0.00415779869191035
2005-10-01,-0.0932854124547267,-0.038006967372255,-0.048181992136721405,-0.0606206058565137,0.00454664724499998
2005-11-01,0.115603632171131,0.00843464720632525,-0.0222770532597149,0.0256151087993197,0.00460157440814646
2005-12-01,0.0650597411977156,0.0010766844268999,-0.0571146596247615,0.0401433721121889,0.00464662616931988
2006-01-01,0.0666062704686685,-0.019803845952171897,0.00617113624534427,0.07353096182526149,0.005282771925068101
2006-02-01,0.025645133873938103,-0.0309105083688703,-0.0121794238953347,-0.00952637878993601,0.00493005578972561
2006-03-01,0.104690570095421,-0.0104003786514886,-0.050368450019036004,0.0900108939897082,0.00544094662828432
2006-04-01,0.0771201402113015,0.027602226773577997,0.0607213819070829,-0.0114059054350399,0.00438901025823513
2006-05-01,-0.14770863915430898,0.058801806050367195,0.0401252378899486,-0.0106939936546455,0.0048193305205122
2006-06-01,-0.039579862028751196,-0.129750782205615,-0.037866368896338,0.0532483538639075,0.00479458415017509
2006-07-01,-0.016215138918525898,-0.0199233860456137,-0.00262781008228008,0.0586854457989574,0.0052825450186275704
2006-08-01,0.0825211641708117,0.012253489513269999,0.0347398143861277,-0.004170310856913,0.00528040313646838
2006-09-01,0.0468876908268427,0.00498233770194312,0.00260376405583362,0.0387272743263856,0.0049936790445801495
2006-10-01,0.0421245275697637,0.013792745527421199,-0.0162762786252653,0.0483625061023558,0.00563202668349105
2006-11-01,0.0425374751807959,0.000203648772533649,-0.0098750171028763,0.0599757669958021,0.00529913497182144
2006-12-01,0.00835345137191834,0.0276073276288149,0.06820960024398069,0.0308526702923448,0.0053080058506189695
2007-01-01,0.0306386238660092,0.0204513934948216,0.0683670966257659,0.00033417733615004303,0.00629256331593275
2007-02-01,-0.0843636634133917,-0.030958877256651397,-0.0343273665820564,0.0235713785722818,0.00570485417589395
2007-03-01,0.00354197374412113,-0.0613561695273587,0.00511993517143106,0.0196305774518608,0.006049767826081131
2007-04-01,0.0683458166223989,-0.00874917575326062,-0.0072979052396458,-0.0066215440934515,0.00626328452789537
2007-05-01,0.041244389350790805,0.00647470482262302,-0.0285092791605661,0.0224192932062037,0.00624847429589082
2007-06-01,0.00452387752608763,0.0436692184243972,0.0175024848251029,0.0213252044938552,0.00570299700521781
2007-07-01,0.0461642766199912,-0.0251504353612456,0.0199187600781163,0.029174063745784,0.00473221747214669
2007-08-01,-0.0104629067251255,-0.0199418040217469,0.167248127462891,0.0244935254269758,0.00537405945689717
2007-09-01,0.114689544314957,-0.047254765343284696,0.0748961467052829,-0.0014719851858862,0.005246344985660349
2007-10-01,0.182490108686833,-0.101302853434157,-0.0627303541432227,0.207968852088106,0.006203861399510569
2007-11-01,-0.0111961441291245,0.06544513873925921,0.09888100233591061,0.0144238726071066,0.00588455718789471
2007-12-01,0.115588960992197,0.125865010909928,0.107341531646998,-0.030369422522702,0.00610771056747628
2008-01-01,-0.21674226926470103,-0.027068029379811703,-0.10745741731646201,-0.0435944997379135,0.00584507415226199
2008-02-01,0.00588033766650864,-0.10033102990293,0.0717883477975161,-0.022106256851229,0.00561344656727769
2008-03-01,-0.114587755177975,-0.0835078780412727,-0.0119675800144952,-0.058159899473458496,0.00605328155672469
2008-04-01,0.10461297873614,0.0291685419576271,0.029298753175651903,-0.0387833478390747,0.00577033400900873
2008-05-01,-0.059951042107216905,-0.046988726763809004,0.0979213351457182,-0.0151326774757626,0.0058717520125846105
2008-06-01,-0.18844220823802602,-0.0089759857435423,0.0459108119900615,-0.0166422979668054,0.006422978422596651
2008-07-01,0.059382808005852696,0.00356948431900306,-0.0268349838863878,0.020367083222504898,0.00732163091970528
2008-08-01,-0.0038395797627639398,0.00590513149829031,-0.010282292411624401,-0.022887071808493798,0.007022298775468671
2008-09-01,-0.143453063260221,-0.058734732320437806,0.0027064837032038103,0.051345310155111096,0.0074260941417332305
2008-10-01,-0.290636536695566,-0.06944041055351119,0.00577245197585441,0.1767235353985,0.00678127333460776
2008-11-01,-0.0637703793132456,-0.0935075753050945,0.012117623570724101,0.121726197762154,0.005460821766374299
2008-12-01,0.0864394842536305,0.00308685242803453,-0.0159879200310683,-0.203141907113087,0.005250845503460559
2009-01-01,-0.033120075624028404,-0.07879565719425,0.026184790255231502,0.115554523521004,0.0037659151526496797
2009-02-01,-0.0310312623833731,-0.0223238472039171,-0.00496258322141718,0.064632485327657,0.00359284224648815
2009-03-01,0.0809924330225968,-0.025683935243744196,-0.0411254853873744,-0.0641619946595623,0.00407907447531941
2009-04-01,0.146669482227918,0.041109363157939595,0.0457417693833904,-0.183273304110911,0.00316429602150325
2009-05-01,0.33552829119642297,0.119788530323823,0.052667202537704204,-0.250038756828543,0.00263766237073426
2009-06-01,-0.0365819324082794,0.010367143770373798,-0.0505233166311203,-0.0429703465762102,0.0028850831869284797
2009-07-01,0.0896452856834604,0.00437718644402874,-0.015479067888435,0.00306537722643241,0.00270228769217873
2009-08-01,0.033596276886908895,0.08601473654556409,0.0757732608423467,-0.0852692171044124,0.0027760016213302903
2009-09-01,0.06512776569319349,-0.012450156595429,0.0156941876571051,0.00505152501130057,0.0027482046677884697
2009-10-01,-0.070211164531046,0.058149341108151294,-0.0322306766177403,0.0872263629911971,0.0026008502125780503
2009-11-01,0.0702465771623124,-0.020087917082276297,0.0243725780351198,0.0717469127999506,0.0027326375194041104
2009-12-01,0.053113042410894096,0.03583040722918,0.035260186822790904,-0.00681892794726691,0.00293838155342652
2010-01-01,-0.0325214700678534,0.0478049225065553,-0.0230981730047162,-0.00207308515271987,0.00289725252515227
2010-02-01,-0.015714488459523498,-0.00930954489808655,-0.000137195493195685,0.0110926851370134,0.00307516183600631
2010-03-01,0.0392568065896717,0.00152924799588883,0.009600649118856051,0.027083694246132998,0.0038161723676346498
2010-04-01,0.00581124989514836,0.0625091959180577,0.0332285407162898,0.0152609347156252,0.00338509326244574
2010-05-01,-0.0452783382320602,0.011482848642157898,-0.0515841451170107,-0.00034118696268992105,0.00356750831517738
2010-06-01,0.0468304976094909,0.0106609239833908,-0.0324671072142149,-0.00085180063023238,0.00422339684943784
2010-07-01,0.006837499292375649,0.015460204661813099,0.0129390138727588,0.044677627002934796,0.00437148585326397
2010-08-01,1.16704985853e-06,0.00636981071332698,0.012638798443458402,0.0498816587180251,0.00517553349133237
2010-09-01,0.0762945448103975,-0.0158578552754777,0.0291559095498926,-0.012168709866771099,0.0048847597918200095
2010-10-01,-0.0024572595946856803,0.0274286464491651,0.0583186426788527,0.0300040800782277,0.00502251673403653
2010-11-01,-0.0563546551472022,-0.012502014616165201,-0.043382276901203595,0.0702240782246291,0.00579999372434559
2010-12-01,0.0303463324388835,-0.0285045391297517,0.0134065424636762,-0.0496896959271393,0.00585148972783123
2011-01-01,-0.100928807670917,-0.029282310885771202,-0.031208025220681,0.0501586351650034,0.005888903765580929
2011-02-01,-0.0524714721273976,-0.014373469505810399,-0.0179098890523524,0.0303096195308752,0.0053178932240223195
2011-03-01,0.070234060748289,-0.0152608117178423,-0.0204256098540212,-0.0005911760398913389,0.00591881174506348
2011-04-01,0.00409053863073483,0.046935109609200595,0.040530377405374705,-0.0219273297903797,0.005599583108603981
2011-05-01,-0.029028648401646803,-0.015990766337187202,-0.0049115888960434805,0.0534181799820428,0.00671992268579591
2011-06-01,-0.00412066425880975,0.00563904264013937,-0.0429768660477281,0.050369867948135895,0.0065034714564276
2011-07-01,-0.024000048567255503,0.055737267422035594,-0.0177943129767011,0.0379848060633488,0.00624945473200578
2011-08-01,-0.0823593641100544,-0.0287408268294039,-0.0177638464394053,0.115620811852369,0.007060580046559069
2011-09-01,-0.015885131142545,0.00631813773661771,-0.004996521526742129,-0.0160983555923732,0.0068713128854716
2011-10-01,0.040289724529968506,-0.0262311821657063,0.00631360594781993,-0.00566580126737937,0.0069637706269623
2011-11-01,-0.0965677645955806,-0.0183517909571063,-0.0312556975245264,0.0799605639157022,0.00694759576408743
2011-12-01,-0.0595780326327787,-0.0314365467640483,-0.0045639694668107,0.0625420493625395,0.006782982518724
2012-01-01,0.10766901272654,-0.025424492910685798,0.140830588947393,-0.179521475720107,0.00723918021862802
2012-02-01,0.0430492599319701,0.027521496421828398,-0.038171672419771,-0.0190597431408015,0.0067932942963202505
2012-03-01,-0.031636927056336,0.0108363950507582,-0.0444417379435069,0.0932008607667818,0.00712054425082465
2012-04-01,-0.015037218545718,0.03966733609326,-0.0284658036918236,0.0203158913405879,0.0071028407632274205
2012-05-01,-0.06320102179433569,-0.00154553371825805,-0.037645481974166305,0.07088795383485609,0.00687981647618341
2012-06-01,0.04855008045042,-0.0033527578961451998,-0.0119298695114377,-0.060130434317316406,0.00633662587876982
2012-07-01,-0.015736411857127,0.0192953010329977,-0.041273076850908,0.049217362135988596,0.0069531401656493
2012-08-01,-0.00190740540976397,0.0317008210267617,-0.0526488252371018,0.114212129198282,0.006737340050541721
2012-09-01,0.0648057223220084,-0.0177035379651515,0.080027557274186,-0.07739764692046179,0.0060252758226258
2012-10-01,-0.0153772553950883,0.0401055939245856,-0.031174294196379,0.028374853648905,0.0070625621066644495
2012-11-01,0.022782317738756303,-0.049076483167705805,0.0924568744057277,-0.031543616695889,0.00646623155231385
2012-12-01,0.00741619759299716,-0.00820625884868886,0.00759495473569127,0.0008009364396988069,0.0066926430544445
2013-01-01,0.012896510287506699,-0.0546356679232517,-0.0341659822787188,0.0251145998660809,0.006581954767171269
2013-02-01,-0.0643233651298021,-0.00649747408800327,-0.106420533755718,0.0786032432487906,0.00590508636572329
2013-03-01,-0.0239761619376876,-0.0130790812161553,-0.05616890144160949,0.0417231747611946,0.005977427151246491
2013-04-01,0.0234914698891449,-0.09352382746739879,0.186472548412915,-0.0361881579920329,0.00684308142996892
2013-05-01,9.402698692495499e-05,-0.0322084542245211,-0.00584733252675862,0.0787954204529731,0.0060820634505265305
2013-06-01,-0.0383550707145121,-0.0670764473356901,0.000547939566982514,0.115309719321011,0.00549174198045166
2013-07-01,-0.00720283570088442,-0.076645962700554,0.00866819834911037,0.115872195220353,0.0071663657642449
2013-08-01,-0.0284031637408863,0.00148018931167537,-0.042050884873083595,-0.0786482934315842,0.00875919034559192
2013-09-01,0.0394451072204922,-0.000424336089734134,0.04009253590559721,-0.0769557573401853,0.00875074507283791
2013-10-01,0.0638931945952781,-0.0070602857596886405,0.0038032555643299198,-0.0567574353948003,0.007381918604411511
2013-11-01,-0.00940457448804133,0.0529653301415713,0.0202076744446293,-0.0381612268007696,0.006710487761642629
2013-12-01,0.0324920456880846,0.028101514423985598,0.0390889385295459,-0.00462225245065528,0.0073571140655777105
2014-01-01,-0.0376705728681919,0.013837284282156598,-0.07414965727179909,0.039226663898377104,0.00712844715430827
2014-02-01,0.0160010503911954,0.0274911715562358,-0.0223763109340454,0.047113687307753595,0.0066559430731794
2014-03-01,0.0523717089877731,-0.00434663196212204,0.0560051726065194,-0.09640665882464329,0.00745739229272857
2014-04-01,0.000375477522859935,0.0570276118906492,0.0772735883667603,-0.0332629926454183,0.00701553254946408
2014-05-01,0.0983022044849138,0.0452577271586994,0.10254464155471499,-0.086654471529914,0.00693804791231423
2014-06-01,0.0689319564074082,0.09850281532941339,0.05310385276962679,0.026910801995793498,0.00699993122228548
2014-07-01,-0.00172287452461894,0.00702409569025431,-0.09434661305402649,-0.013759676781149,0.00700632630520981
2014-08-01,0.0254061953800562,0.035658199279464904,-0.0528010505490716,0.0541767303375591,0.00637589734887967
2014-09-01,0.0141997218234191,0.0540546405314577,-0.014260156079168,0.061772557339102606,0.0074721838278009
2014-10-01,0.011144477656968702,-0.01633959587598,0.0144194984287027,0.0215190051309586,0.00693402644855468
2014-11-01,0.010627628388551101,0.0186098116985429,-0.0121248233003337,0.056144422086350995,0.00614857637481303
2014-12-01,-0.0302304159768583,0.0452282079319413,-0.0527679687897483,0.0479784439749857,0.00721903402895618
2015-01-01,0.0500905823481093,0.0011838725517732101,0.00924780211634735,0.034179846341275,0.006582149862180749
2015-02-01,0.00528843520680633,-0.0030545523292731004,0.0010452787815964399,0.010098724982154701,0.00634514653479989
2015-03-01,-0.0243456831981725,0.0025167894696203103,-0.0595124749742787,0.086207776626037,0.006786247074050959
2015-04-01,-0.0363237753953096,0.0173748203822308,0.0299401707076243,-0.0553097527076259,0.00630125775960888
2015-05-01,0.0309475088563422,0.005911409258527071,-0.0425014333680421,0.0347854876714513,0.00608455168151911
2015-06-01,-0.0166130271838498,-0.017695825031308402,-0.009020277035978191,0.0369131450224749,0.00652923719756848
2015-07-01,0.02614757625399,0.0922144937078266,0.055451362062060895,0.0900202300249127,0.006177051203655189
2015-08-01,-0.0611929138039957,0.00477286940351118,-0.0330521940198555,0.0543463957359376,0.00608100914310428
