Date,AXISBANK,BAJAJHLDNG,BALKRISIND,BHARTIARTL,CDSL,CIEINDIA,CIPLA,CMSINFO,COALINDIA,DRREDDY,EIDPARRY,GESHIP,HCLTECH,HDFCBANK,ICICIBANK,ICRA,IEX,IGL,INDUSTOWER,INFY,ITC,KOTAKBANK,M&M,MAHSCOOTER,MARUTI,MGL,NESCO,NH,POWERGRID,SWARAJENG,TCS,ZDUSWEL,ZYDUSLIFE
2021-09-01,-0.025365565820862024,0.10371251186270558,0.10596703237568472,0.055978958968282866,0.08572141022042801,-0.01971764577322299,0.043443969024065776,,0.26911215216307216,0.03755277509272181,0.04198141562048652,0.024593617645758403,0.08225502719846833,0.008568353172630827,-0.02531117761218815,0.006488065544570931,0.28422705179331165,-0.023358124809742753,0.433480462525375,-0.018312880999153958,0.1176053542664266,0.1441502452724419,0.012290469823706962,0.006814632783411545,0.07869237223337411,-0.05581476642682659,0.0651455721163261,-0.07076126174645048,0.08297677595372077,-0.027771065985849552,-0.0028786368873228163,,-0.004150558592368125
2021-10-01,-0.03202663418548468,0.022824403877379718,-0.029028861410458573,-0.004285963661807446,0.05614667705186349,0.12724965707557945,-0.07981294146193652,,-0.08946091897620556,-0.04538277884425668,0.08616598687453747,-0.12679710777574515,-0.10613111222742422,-0.007586491099425774,0.1443960565855147,-0.02737553737159215,0.09652438372449135,-0.10554982834300797,-0.12050535536020679,-0.0044473070236282775,-0.05483814248931507,0.012789703602082092,0.10111448860395544,-0.051612210234006084,0.01967148674396535,-0.06225630999211862,0.001153209381606013,0.03792548578342414,-0.008343397546083153,0.05826649342123824,-0.1000649188820747,,-0.08888279096311724
2021-11-01,-0.11637459887882251,0.04308746033629518,-0.11599124707743724,0.06259589798327103,0.07234963790490934,-0.1010518767007994,0.07320036389095952,,-0.07570699635096667,0.0035734121877906144,0.020790047636870312,-0.08790185583175869,0.0036819134370966733,-0.056417220596122974,-0.10934484051708582,0.04270377279504611,0.05110839020012059,0.021840068015399172,0.047697963860754644,0.036023483941592715,-0.009184684698010037,-0.034093903682301696,-0.055131419282459904,-0.06515993873408732,-0.055410103095266505,-0.08558051179767423,-0.02723827755055186,0.14376154678767517,0.11726554895868069,-0.034458850555638465,0.04066561425864079,,-0.07468183199107503
2021-12-01,0.03492711944767679,0.07825823909448038,0.07016951243785718,-0.06103683783796532,0.03359638217927974,-0.02131219589179656,-0.02800364478455053,,-0.03914471640522754,0.049434980144725804,-0.021449740602847545,0.029036945486258015,0.15847693466906043,-0.00947400735269166,0.03611690668060952,-0.05812225661916559,0.01867023298418302,-0.028601004103256278,-0.12708738715725887,0.10223927471232863,-0.014017509688625585,-0.08450993823365827,0.0019748467524978164,-0.08031699681634752,0.05074440086012455,-0.059250024293749703,-0.013873635249463057,0.07244680492725641,-0.011366377306503472,-0.026119353042641458,0.05927769864722232,,0.03847401806035888
2022-01-01,0.1392676289707191,-0.05001777505293381,0.005875062976237411,0.06653988731962679,0.003633724818918882,-0.090734376346981,0.0009532680386001857,,0.15946798401427476,-0.1231302910152201,0.07433245488696993,0.0531518662360384,-0.16655304584413744,0.004258489764922269,0.0657297673555437,0.08407612269622278,-0.06863131850555715,-0.16496588503380616,0.01711640673694581,-0.08028071840538509,0.009860238096082607,0.034046026307982924,0.05811375732230717,-0.03574660239512639,0.15765932187861953,-0.05052439499880568,-0.00531858420176512,0.00922586691875571,0.09077334411822413,-0.12541702247419695,-0.0005616973641748846,,-0.1586463867087996
2022-02-01,-0.039648178528355005,0.008148718303645941,-0.2201492242774865,-0.05868640259859137,-0.10088018162843415,-0.08687489879281718,-0.021111106443005734,-0.07988277827688572,0.06101379964661402,-0.055638136607200295,-0.14631873532925732,0.036140934043963346,0.0336791343694709,-0.04001492507663351,-0.05844320147029736,0.013374534925376436,-0.12571669420177356,-0.1169806154664017,-0.14828743403388311,-0.011865108346827302,-0.019754785900292116,-0.007807419031248708,-0.10719127922378313,-0.03888952144653035,-0.032934630295848866,-0.11191776496746586,-0.03863745257716711,0.06197707854283507,-0.029015659633432223,-0.04638770041111662,-0.047053730038370656,,-0.1134071603989033
2022-03-01,0.02525595426894256,-0.03678118333282976,0.1816595831297383,0.09970865011159868,0.09380073727108051,-0.11622518542605464,0.10053513882053644,0.1248142607049747,0.11288257132363211,0.05710732532416318,0.09300631683261451,0.06130915990532659,0.0326544966169553,0.03092038683728271,-0.016695864018227646,0.13582894235329368,0.09614354537236336,0.07582518199901789,0.03231049820321741,0.11147715643864387,0.18911404525816078,-0.04824301505255735,0.019852101611004258,0.046007866060056024,-0.0905505355511399,0.08356286479218267,-0.008701758934888781,0.08746714312155568,0.0653779445207554,-0.03130554382912587,0.0522620708858923,,-0.0330187892883661
2022-04-01,-0.04276433792590273,0.031610064578739605,0.0037450590589571675,-0.02112711474223561,-0.06812578412863413,0.2871690395593802,-0.03619668868400128,-0.005095308664508025,-0.0010926237290292962,-0.03806344888506541,0.189531370354302,0.12205000726739179,-0.07261008184002138,-0.058319493184363025,0.01780095672161952,-0.03526054705287296,-0.04517129119225283,-0.05560768601991295,-0.05877054224766898,-0.1779374235986544,0.03550771165713984,0.02103939819222944,0.14326457463966147,0.05466748061636251,0.020697473989487625,-0.01264366128454153,0.04099540768348686,-0.0606426124090621,0.05050710880914555,0.1586799226709008,-0.051671730066485955,,0.010329806992861013
2022-05-01,-0.05956612801114691,-0.010803827797943422,0.09080312337577467,-0.05250330519184476,-0.0884740704953646,-0.10792445001064377,0.011975167572768841,-0.11399849551655084,0.05496309858254311,0.05752725534675185,0.04652026047669211,0.024903243183431067,-0.019565033748137894,0.003141713144231284,0.012848005073681668,-0.03965812084686493,-0.09275241909255072,0.07321230568915182,-0.03444979764053868,-0.040796261411138235,0.04276627698670876,0.03132764101646157,0.12173300614995441,-0.012720115907944418,0.032204871325735906,-0.016640488814960275,-0.05833282164000886,-0.06491465034135202,0.02261265842135951,0.048554168319134394,-0.05141398291576915,,0.07455275520838223
2022-06-01,-0.07063653844278872,-0.10333223108577971,-0.08112774714748927,-0.021779646709177536,-0.1137619474539957,0.19630489930682238,-0.07628786639260832,-0.015842358554409408,-0.03784338213073246,0.0055267314869238415,-0.045082341018495065,0.009951374200758423,-0.0648572547500571,-0.018198478326425183,-0.06063614609842316,-0.057623275714007494,-0.1844336147697606,-0.05896356698365346,0.09599041026846034,-0.017436609890027377,0.03516899566980758,-0.10057660799529256,0.05684735208284808,-0.035153417725922065,0.06331629290323537,0.005552392268120876,0.017079130133009324,-0.033832333892365285,-0.09016762076725304,-0.036799210760680934,-0.022364736221472725,,-0.056429290183536485
2022-07-01,0.1381126257802252,0.1414467757379474,0.07744592933820571,-0.010219683395957135,0.011261645889072414,0.15508347859415839,0.0656345369525575,0.19251673097058974,0.13820043937003001,-0.06906323176490292,0.05512627080020538,0.19868558039804562,-0.0255330031997264,0.06394653037849074,0.15752263379465137,0.05437068331336281,0.0053544336897517475,-0.026833207024990036,0.06432327381943614,0.0600587573841358,0.10804375161634305,0.08985008497845981,0.06522419289850467,0.08128738952586678,0.03574649522105333,-0.009071640375646672,0.07797042749491556,0.041735916297906295,0.009674493831988151,0.09617600564582185,0.01065160410606647,,-0.028571350528230344
2022-08-01,0.03848758187257073,0.050029605210359485,-0.11474301067295534,0.07176049278296892,0.10821241415200622,0.023212690721632567,0.06246163642628422,-0.05107622844873716,0.11147915746048276,0.04493525732869563,-0.053585783532786646,0.2012865575110625,0.0011561924326155548,0.036187495505882517,0.08392374513887413,-0.037581983629841664,0.008771906688629594,0.21004753424630818,-0.10222421787479863,-0.03661993770011385,0.05758117113554362,0.05805503968126735,0.13537794983227336,0.06260557712041881,0.03518526959713775,0.15224887454502412,-0.028263937807820882,0.06161315003795664,0.07314783710721517,0.002257469622015229,-0.024917133547279313,,0.09835516735089866
2022-09-01,-0.024351297112616188,0.16933216159652287,-0.07766746500122645,0.10577397189691573,-0.0024021264291025357,0.0012705615246830781,0.07888354426892219,0.04382933609269801,-0.08353342607454461,0.021354255327965754,0.12814962168759658,-0.04130000508656351,-0.007029009861166724,-0.04357045679013083,-0.022683536806711202,0.06581290122010297,-0.11232196595720201,-0.053209306434152004,-0.011761792130237647,-0.053250268556344404,0.03650572728199086,-0.04967756249962518,-0.030946667507606995,0.2029000396130498,-0.021577797578445024,-0.02315897011087742,-0.011846707861837169,0.03059482325461982,-0.06670725286436618,-0.004254635967956277,-0.06433829154631399,,0.02300366864225878
2022-10-01,0.23567931549003918,0.059007901580115485,0.041992895253950335,0.040130009965192226,-0.006689515114441491,0.08881629384223633,0.04704244251753109,0.1567634438485106,0.15877521210200096,0.02260307113321769,0.03621915043721646,0.03090002183865015,0.11669428574956342,0.053013057840840094,0.05417628532692209,0.045162632122351054,-0.015135586680565916,0.09325393075778066,-0.060521636530461165,0.0878700592368944,0.0496687139148817,0.04548705955044996,0.0633969204379814,0.07243937134998824,0.07922943189965803,0.03545044142230691,0.01886465438424545,0.09931247660540343,0.07516513885029519,0.0013195757552519893,0.06277154658785244,,0.12005683717982074
2022-11-01,-0.005242867376104243,-0.05489747815869328,0.04040247373717065,0.020132211066928418,0.011809885303014855,-0.05293826797265433,-0.023770790443248258,0.059763430915303006,-0.07603187872689554,0.012055388468766859,-0.027445936439734586,0.19115155914448256,0.08727547986898676,0.07466418807298547,0.04864097014602797,0.061683677183618446,0.05682632378373631,0.03350852752859379,0.08032341723172176,0.07489847861877363,-0.024949781912081193,0.023712495378791054,-0.03188494445436141,-0.050902842717604924,-0.05808909429617537,0.04769904500800748,0.10408354236462558,-0.06159582950759113,-0.018189815590182068,-0.011326921568468373,0.06464623594692909,,-0.054113293871158596
2022-12-01,0.036060950633344024,-0.08790392796857283,0.04580214799206872,-0.050250382778505354,-0.09911142303646991,0.20970304009516316,-0.055894459827728005,-0.05744878076759441,0.05429315616286057,-0.05562543891037197,-0.04789186969298409,0.022597315665562778,-0.07271587964940629,0.012247815264485595,-0.06511713388727236,0.040984194365255355,-0.053094179130339425,-0.06473113433462607,-0.04965068488665625,-0.0775252766808957,-0.024852972648517158,-0.061528898960723666,-0.04319853919911332,-0.07680757362091528,-0.06457993213709856,-0.07144827995626235,-0.04357008219718472,0.023899324490120222,-0.023164349851893418,-0.01339252814415226,-0.03954824471255092,,0.024518148861397693
2023-01-01,-0.0665594976267746,0.02479281340226147,0.0422521919815555,-0.044411382356491336,-0.06603611020805411,0.1471954340938879,-0.053905719489981796,-0.015197695570631109,-0.0008886234008244065,0.020436310944157432,-0.04344376507539838,-0.0437472372311799,0.07976525083919705,-0.01513995270751467,-0.06617263900136083,-0.02187142413644716,-0.010000056322156281,0.02778112081477957,-0.19506429242201817,0.016940821014839624,0.06273542504574259,-0.052674783366210565,0.10370644427900721,-0.03787618718115782,0.05964545298018176,0.05451825478154859,-0.04760355035916353,-0.04477619185818138,0.013804579834826969,0.0677752535355638,0.03132020761257781,,0.02762242214178756
2023-02-01,-0.03155120103374642,0.0629169071281881,-0.09316621018982862,-0.036414392645368276,-0.050160771004405746,0.0744775159418265,-0.10958295110165894,-0.07147493406157512,-0.04202792805154287,-0.0017460390833388129,-0.0763077605231487,-0.14083080267883386,-0.03105433152250625,-0.0024320639437265257,0.027587407779265938,-0.007033583480328454,0.04292930495018488,0.031025886347805898,0.11480750485558944,-0.030122283422269636,0.0691074724859897,-0.0010110084442283007,-0.07916606066243881,0.005053460488472439,-0.03045983061639379,0.013462343413328526,-0.10736408614661996,0.031250052938053496,0.025848057298401006,-0.07745140287107122,0.008768951702864403,,0.07936501733086132
2023-03-01,0.01705957300390315,-0.05341246123275445,-0.029285225175100016,0.009094003732118994,-0.08151406123395732,-0.1729340601892364,-0.00650928384385463,-0.030965573344481245,0.01615780657511401,0.07092381253530644,-0.06698512312819893,0.1831758955892433,0.007099067781212609,0.006220276945063663,0.026203423320845465,-0.0071170271391208795,-0.11483920367363976,-0.015706540016772852,-0.16325333465713077,-0.04006585825282538,0.03473567390843346,0.0020817722254411475,-0.08735023228553362,-0.04975320437284669,-0.038518847234216946,0.11023287963101858,-0.0021201911048455147,0.03344011325318896,0.03949107070400992,0.00538791131766625,-0.0322833629821947,,0.05528123961955944
2023-04-01,0.001747228855544014,0.1567288250558907,0.06805218820157344,0.06715610692868279,0.10657484245054971,0.13683000871970985,0.008384135990358477,0.05380025005150624,0.09103674681712581,0.06643231290846985,0.07232768819125202,0.05127605955316006,-0.019488621675847195,0.048491777519580115,0.0460529955743858,0.06983848769035728,0.22352474798245736,0.18236030958055127,0.08391608391608396,-0.12269350448620076,0.10964776698735279,0.11841759626257309,0.05885909303465375,0.19347557635038037,0.03586514972019561,0.02562404629985071,0.07002121993454757,-0.015888382588355232,0.05117417387463119,0.12946184325019328,0.004164112468464598,,0.05767469634471212
2023-05-01,0.06377907197254729,0.060886673774191324,0.09094381777631333,0.06330551547740138,0.032667057414949685,0.13929306038165068,0.04955677340709519,0.11529888389740361,0.0349635200588585,-0.08698028457998175,-0.05491498998706246,0.014093918862775334,0.09451155864107075,-0.04547878949323492,0.03432685280746828,0.05314706554742954,-0.022676474917581624,-0.029678949873627958,-0.007419315461189568,0.05232497294689953,0.046880706754402146,0.03936958810120883,0.07506717602809365,0.05780431305273703,0.09059273026707149,0.04872850143238061,0.09278813391616714,0.17273740806021443,-0.014331078362690874,0.06556434873804085,0.021821812840985055,,-0.03385264446901626
2023-06-01,0.07935729962990234,-0.03583656076551056,0.0424837276939809,0.033945147748773774,0.06962305330557839,0.13458774712457533,0.06494939488049445,0.13041490710045966,-0.04248702865702125,0.14631027873749813,-0.018779824251749178,0.0950722949170768,0.03742005579092722,0.06832514125652933,-0.015329577110615,0.07204997866297447,-0.1692811335364367,-0.015085419824034108,0.06759826768864019,0.013047060284536505,0.036461586427806836,-0.08330235110121609,0.10204707005774272,0.025325281321256554,0.04497897324857769,-0.008791850686235225,0.043280763669061084,0.11170186648842773,0.09108428172168703,0.15039805988924382,0.0038762242322119,,0.16076043832450582
2023-07-01,-0.033976351101149715,0.07894965573137136,0.07254084018746854,0.01268845923224271,0.1079452183399825,-0.005572644738953025,0.15769241368759013,0.08506568296097416,-0.0075758212942406145,0.09319519128975218,0.07179934065109306,0.06383877790804693,-0.05997726157831118,-0.029505207005022016,0.06815753273622405,0.05451495980800947,-0.03501166483642293,-0.021654100865603598,0.04718417047184165,0.028769588254845768,0.031222282606154783,0.005415582282020992,0.01485950754896459,0.032854802867795074,0.003238295651173173,0.06657136199046354,0.10751335522389871,0.017367166865106975,0.04271988909083824,-0.0837242943080152,0.043802019892805744,,0.08438400239640709
2023-08-01,0.021588583859853516,-0.014025263508045116,-0.08461688297140357,-0.03764460961099014,-0.07491986748982538,0.025203493697269597,0.07897842100161712,-0.09517829815617662,0.0034897628380841095,0.0019953244450097163,-0.035815193136580104,-0.03215605427272583,0.058711610936577285,-0.04829819157577586,-0.03961733706777126,0.06345655940299966,0.03759431444961492,0.009933001492744786,0.01860463342001273,0.05882582595441255,-0.05582994813151654,-0.05267844055235282,0.07911435528981237,0.27547856139523197,0.018639164521667695,-0.08432446728300913,0.04002457842944129,0.031243884621290796,-0.08081191058701387,0.0813582821039065,-0.016344219416210892,,-0.0008930396554461817
2023-09-01,0.06492040431012103,-0.044260998844302235,0.10287145338063142,0.08670632484867191,0.2111678716323777,-0.08025641199140188,-0.05681459430746971,-0.017844512086930386,0.3056817992641796,-0.0037179451866133917,0.09228838371049153,0.12722184584836405,0.05344887717767688,-0.028731369488257497,0.001027813259606436,-0.06278150029382878,0.0475434520611413,-0.027474804547650278,0.09417808383224147,0.0,0.01068909374910465,-0.01229322160572921,-0.013425120041643646,0.06637207587927207,0.07063816481052032,0.02089127809342317,-0.04961937308105224,0.04425201778365584,0.11034618482761216,-0.017043928145643594,0.05117972910855029,,-0.01733644022509806
2023-10-01,-0.05290828910662537,-0.010711146587265574,-0.0015639001681643228,-0.012953337934433762,0.07085602843447969,-0.04284968271225309,0.0116764169440422,0.07112242162040938,0.06453253457831964,-0.039278717567753585,-0.11571994074361902,-0.06249996605881036,0.033365651089292125,-0.03262790907292967,-0.038396902065018446,-0.00454125786621995,-0.04803313834002787,-0.1593931617566463,-0.1006781604538507,-0.04671010875282611,-0.03600361683369735,0.0021316273031208866,-0.061540971834879055,0.0034891616071244247,-0.020573729024541576,0.0034505180615171938,-0.058472290213791855,-0.08245050771237006,0.012014978685271904,0.010263130898279682,-0.04530128221027563,,-0.06739828379182344
2023-11-01,0.09410809713944746,0.06203038861026,0.010418099308595163,0.10968937635541587,0.30055284140660676,0.03857434701818674,0.010250064283877647,0.07986670840313481,0.08878277852471017,0.07835977625799062,0.15935427240992772,0.10236056271919924,0.06090731990492193,0.05573995895664141,0.02141260082776042,0.00030227798672943784,0.14302727341142107,0.01765390281443313,0.06960557090973718,0.07715928463070121,0.017273599444160626,0.009227309438638365,0.12967917619577252,0.04765453863954128,0.020823143653227127,0.008669140595570779,0.26140752349480145,0.23052216705056772,0.03363831823289276,0.09309493120802226,0.037958993087236825,,0.11158562469152966
2023-12-01,0.026111201722839317,0.04329743639489947,-0.003046606275032948,0.0172464090311788,-0.036645930022959905,-0.01506589215648968,0.028045854608455434,-0.05519212227011283,0.1493354737605559,0.0016844462206919708,0.04922650988343369,0.1248304967690792,0.09336999220340103,0.09651653964246143,0.06593934053626183,0.04759246966299302,0.16788313475361716,0.08624642086354273,0.07944690694240175,0.06030301556064854,0.060348893005604864,0.08695776790498777,0.049552448762360424,-0.059550617282377316,-0.028877282912931124,0.15283030214252125,0.08240346649802377,-0.019296726950847942,0.15722661723440567,0.10107248407279545,0.08768204298542304,,0.08101326179508428
2024-01-01,-0.03134346188449444,0.09012851798444754,-0.04450002485894955,0.1341795090671407,-0.02704996366697132,0.031336309004313945,0.08400867897939124,0.006272942235015622,0.08018627654121824,0.05575295156228077,0.12183510973504674,0.014076577553582936,0.07496083156558764,-0.14433230302996058,0.031657639675495064,-0.039486022474869764,-0.12142836449159622,0.028803498863547494,0.11504643830891981,0.07647944451008493,-0.04447088701948354,-0.04342018112266821,-0.04501564021604376,0.01609319116864727,-0.011206122531686069,0.2321950300862381,-0.025943165709880867,0.0955945715804758,0.09317025997373429,-0.08353966610858365,0.0059443680293493895,,0.10388858307913207
